date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:37	12976/12976	---M--	200	added ('OK')	image/jpeg	etag:%2232b0-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_267006.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267006.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:37	13940/13940	---M--	200	added ('OK')	image/jpeg	etag:%223674-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_267001.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267001.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:37	13002/13002	---M--	200	added ('OK')	image/jpeg	etag:%2232ca-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_267003.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267003.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:37	24870/24870	---M--	200	added ('OK')	image/jpeg	etag:%226126-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_267007.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267007.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:38	49018/49018	---M--	200	added ('OK')	image/jpeg	etag:%22bf7a-596a4a10-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_267008.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267008.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:38	5122/5122	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:36%20GMT	https://shopaclienminh24h.com/public/img/skin/championsskin_267012.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267012.html	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:38	30207/30207	---M--	200	added ('OK')	image/jpeg	etag:%2275ff-5c0b3dc8-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_267009.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_267009.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:38	5122/5122	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:37%20GMT	https://shopaclienminh24h.com/public/img/skin/championsskin_427002.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_427002.html	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:38	536980/536980	---M--	200	added ('OK')	image/jpeg	etag:%2283194-5d2400ff-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4797-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4797-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:39	377322/377322	---M--	200	added ('OK')	image/jpeg	etag:%225c1ea-5d2400ff-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4797-2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4797-2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:39	473471/473471	---M--	200	added ('OK')	image/jpeg	etag:%227397f-5d2400ff-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4797-3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4797-3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:39	91130/91130	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:38%20GMT	https://shopaclienminh24h.com/tai-khoan-4711.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-4711.html	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:39	161912/161912	---M--	200	added ('OK')	image/jpeg	etag:%2227878-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Jhin_2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Jhin_2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:39	171003/171003	---M--	200	added ('OK')	image/jpeg	etag:%2229bfb-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Annie_5.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Annie_5.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:40	180717/180717	---M--	200	added ('OK')	image/jpeg	etag:%222c1ed-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/TwistedFate_2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/TwistedFate_2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4797.html)
20:07:40	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.53c.delayed	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:40	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:39%20GMT	https://shopaclienminh24h.com/quay-so	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/quay-so	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:40	522984/522984	---M--	200	added ('OK')	image/jpeg	etag:%227fae8-5d240061-0;;;%22	https://shopaclienminh24h.com/public/files/avatar/4796-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/avatar/4796-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:40	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:39%20GMT	https://shopaclienminh24h.com/user/login	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/user/login	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:39%20GMT	https://shopaclienminh24h.com/dang-nhap	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/dang-nhap	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:41	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.540.delayed	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:41	545511/545511	---M--	200	added ('OK')	image/jpeg	etag:%22852e7-5d240061-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4796-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4796-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:41	357095/357095	---M--	200	added ('OK')	image/jpeg	etag:%22572e7-5d240061-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4796-2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4796-2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:42	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.545.delayed	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:40%20GMT	https://shopaclienminh24h.com/quay-so	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/quay-so.546.delayed	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:42	510710/510710	---M--	200	added ('OK')	image/jpeg	etag:%227caf6-5d23ffed-0;;;%22	https://shopaclienminh24h.com/public/files/avatar/4795-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/avatar/4795-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:41%20GMT	https://shopaclienminh24h.com/user/login	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/user/login	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:41%20GMT	https://shopaclienminh24h.com/dang-nhap	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/dang-nhap	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:42	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.549.delayed	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:42	679493/679493	---M--	200	added ('OK')	image/jpeg	etag:%22a5e45-5d240061-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4796-3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4796-3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4796.html)
20:07:43	359360/359360	---M--	200	added ('OK')	image/jpeg	etag:%2257bc0-5d23ffed-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4795-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4795-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:43	513430/513430	---M--	200	added ('OK')	image/jpeg	etag:%227d596-5d23ffed-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4795-3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4795-3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:43	541374/541374	---M--	200	added ('OK')	image/jpeg	etag:%22842be-5d23ffed-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4795-2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4795-2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:44	152468/152468	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:42%20GMT	https://shopaclienminh24h.com/tai-khoan-4066.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-4066.html	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:44	128714/128714	---M--	200	added ('OK')	image/jpeg	etag:%221f6ca-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Soraka_6.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Soraka_6.jpg	(from https://shopaclienminh24h.com/tai-khoan-4795.html)
20:07:44	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.550.delayed	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:44	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/quay-so	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/quay-so.551.delayed	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:44	515770/515770	---M--	200	added ('OK')	image/jpeg	etag:%227deba-5d01c450-0;;;%22	https://shopaclienminh24h.com/public/files/avatar/4794-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/avatar/4794-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:43%20GMT	https://shopaclienminh24h.com/user/login	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/user/login	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:43%20GMT	https://shopaclienminh24h.com/dang-nhap	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/dang-nhap	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:45	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.554.delayed	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:45	342567/342567	---M--	200	added ('OK')	image/jpeg	etag:%2253a27-5d01c450-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4794-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4794-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:45	546297/546297	---M--	200	added ('OK')	image/jpeg	etag:%22855f9-5d01c450-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4794-2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4794-2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:45	690338/690338	---M--	200	added ('OK')	image/jpeg	etag:%22a88a2-5d01c450-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4794-3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4794-3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:45	118742/118742	---M--	200	added ('OK')	image/jpeg	etag:%221cfd6-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/AurelionSol_1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/AurelionSol_1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:46	159831/159831	---M--	200	added ('OK')	image/jpeg	etag:%2227057-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Ezreal_4.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Ezreal_4.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:46	81813/81813	---M--	200	added ('OK')	image/jpeg	etag:%2213f95-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Amumu_5.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Amumu_5.jpg	(from https://shopaclienminh24h.com/tai-khoan-4794.html)
20:07:46	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.55c.delayed	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:46	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/quay-so	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/quay-so.55d.delayed	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:46	501080/501080	---M--	200	added ('OK')	image/jpeg	etag:%227a558-5d009cc3-0;;;%22	https://shopaclienminh24h.com/public/files/avatar/4792-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/avatar/4792-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:45%20GMT	https://shopaclienminh24h.com/user/login	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/user/login	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:45%20GMT	https://shopaclienminh24h.com/dang-nhap	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/dang-nhap	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:47	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.560.delayed	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:47	372468/372468	---M--	200	added ('OK')	image/jpeg	etag:%225aef4-5d009cc3-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4792-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4792-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:47	540157/540157	---M--	200	added ('OK')	image/jpeg	etag:%2283dfd-5d009cc3-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4792-2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4792-2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:47	509533/509533	---M--	200	added ('OK')	image/jpeg	etag:%227c65d-5d009cc4-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4792-3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4792-3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:47	94778/94778	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:46%20GMT	https://shopaclienminh24h.com/tai-khoan-3850.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-3850.html	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:48	154038/154038	---M--	200	added ('OK')	image/jpeg	etag:%22259b6-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/KogMaw_6.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/KogMaw_6.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:48	170715/170715	---M--	200	added ('OK')	image/jpeg	etag:%2229adb-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/KhaZix_3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/KhaZix_3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:48	104022/104022	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:47%20GMT	https://shopaclienminh24h.com/tai-khoan-4785.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-4785.html	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:48	141268/141268	---M--	200	added ('OK')	image/jpeg	etag:%22227d4-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/TwistedFate_6.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/TwistedFate_6.jpg	(from https://shopaclienminh24h.com/tai-khoan-4792.html)
20:07:49	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.56a.delayed	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/quay-so	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/quay-so.56b.delayed	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:47%20GMT	https://shopaclienminh24h.com/user/login	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/user/login	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Mon,%2023%20Sep%202019%2013:07:48%20GMT	https://shopaclienminh24h.com/dang-nhap	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/dang-nhap	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	1070539/1070539	---M--	200	added ('OK')	image/jpeg	etag:%221055cb-5ab7c396-0;;;%22	https://shopaclienminh24h.com/public/files/avatar/4471-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/avatar/4471-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.56e.delayed	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	10143/10143	---M--	200	added ('OK')	image/jpeg	etag:%22279f-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_26004.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_26004.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:49	38525/38525	---M--	200	added ('OK')	image/jpeg	etag:%22967d-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_29005.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_29005.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:50	13568/13568	---M--	200	added ('OK')	image/jpeg	etag:%223500-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_31004.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_31004.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:50	30912/30912	---M--	200	added ('OK')	image/jpeg	etag:%2278c0-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_43001.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_43001.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:50	11599/11599	---M--	200	added ('OK')	image/jpeg	etag:%222d4f-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_54003.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_54003.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:50	16448/16448	---M--	200	added ('OK')	image/jpeg	etag:%224040-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_56005.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_56005.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:50	13278/13278	---M--	200	added ('OK')	image/jpeg	etag:%2233de-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_99003.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_99003.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:51	10229/10229	---M--	200	added ('OK')	image/jpeg	etag:%2227f5-58581210-0;;;%22	https://shopaclienminh24h.com/public/img/skin/championsskin_114003.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/skin/championsskin_114003.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:51	881918/881918	---M--	200	added ('OK')	image/jpeg	etag:%22d74fe-5ab7c396-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4471-1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4471-1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:51	800558/800558	---M--	200	added ('OK')	image/jpeg	etag:%22c372e-5ab7c396-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4471-2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4471-2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:51	352196/352196	---M--	200	added ('OK')	image/jpeg	etag:%2255fc4-5ab7c396-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4471-3.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4471-3.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:51	280640/280640	---M--	200	added ('OK')	image/jpeg	etag:%2244840-5ab7c396-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4471-4.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4471-4.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:52	304963/304963	---M--	200	added ('OK')	image/jpeg	etag:%224a743-5ab7c396-0;;;%22	https://shopaclienminh24h.com/public/files/gem/4471-5.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/files/gem/4471-5.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:52	78960/78960	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:51%20GMT	https://shopaclienminh24h.com/tai-khoan-4720.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-4720.html	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:52	218535/218535	---M--	200	added ('OK')	image/jpeg	etag:%22355a7-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Varus_2.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Varus_2.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:52	89640/89640	---MCZ	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:51%20GMT	https://shopaclienminh24h.com/tai-khoan-3886.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-3886.html	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:53	94156/94156	---M-Z	200	added ('OK')	text/html	date:Mon,%2023%20Sep%202019%2013:07:51%20GMT	https://shopaclienminh24h.com/tai-khoan-4675.html	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/tai-khoan-4675.html	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:53	88611/88611	---M--	200	added ('OK')	image/jpeg	etag:%2215a23-58f79790-0;;;%22	https://shopaclienminh24h.com/public/img/splash/Vayne_1.jpg	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/public/img/splash/Vayne_1.jpg	(from https://shopaclienminh24h.com/tai-khoan-4471.html)
20:07:53	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/nap-the	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/nap-the.582.delayed	(from https://shopaclienminh24h.com/tai-khoan-4731.html)
20:07:53	0/-1	---M--	307	error ('')			https://shopaclienminh24h.com/quay-so	C:/Users/canhp/Desktop/TheGioiGame/Game/shopaclienminh24h.com/quay-so.583.delayed	(from https://shopaclienminh24h.com/tai-khoan-4731.html)
